neg_prob,neu_prob,pos_prob
0.701028,0.257549,0.041423
0.518693,0.358751,0.122555
0.796895,0.174999,0.028107
0.267494,0.427673,0.304833
0.558784,0.383881,0.057335
0.201774,0.547024,0.251201
0.805251,0.153042,0.041707
0.939937,0.046875,0.013188
0.920163,0.06447,0.015367
0.222556,0.586089,0.191355
0.042229,0.547565,0.410206
0.052636,0.784277,0.163087
0.223965,0.451074,0.32496
0.259717,0.429001,0.311282
0.171409,0.354472,0.474118
0.856396,0.128894,0.01471
0.569408,0.345404,0.085187
0.863111,0.107647,0.029242
0.86384,0.105846,0.030314
0.931052,0.057025,0.011924
0.902602,0.08383,0.013568
0.813738,0.166903,0.019359
0.50726,0.433499,0.059241
0.470137,0.411057,0.118807
0.400532,0.414499,0.184968
0.431938,0.434094,0.133968
0.817895,0.163693,0.018413
0.389954,0.411035,0.199011
0.625997,0.324024,0.049979
0.268916,0.419926,0.311157
0.083297,0.71042,0.206283
0.083432,0.789683,0.126884
0.834948,0.150649,0.014403
0.644482,0.245646,0.109873
0.230723,0.616427,0.15285
0.117335,0.61973,0.262934
0.86206,0.115686,0.022254
0.88175,0.093599,0.024652
0.673993,0.284377,0.04163
0.141247,0.743571,0.115182
0.86047,0.123601,0.015929
0.553,0.379075,0.067925
0.370254,0.545827,0.083918
0.28175,0.662672,0.055577
0.736314,0.231348,0.032338
0.260199,0.590383,0.149418
0.911514,0.072556,0.01593
0.26735,0.64732,0.08533
0.812684,0.110076,0.07724
0.903741,0.079875,0.016384
0.826122,0.125097,0.048782
0.69493,0.200674,0.104395
0.486298,0.336714,0.176988
0.089246,0.254119,0.656634
0.875204,0.099278,0.025519
0.477488,0.317367,0.205145
0.31391,0.447361,0.238729
0.071281,0.250189,0.678529
0.183229,0.315556,0.501214
0.142941,0.455313,0.401746
0.334574,0.375817,0.289609
0.895932,0.08337,0.020697
0.464409,0.346739,0.188852
0.418146,0.374727,0.207127
0.441524,0.333613,0.224863
0.224227,0.449905,0.325868
0.345202,0.441062,0.213737
0.295507,0.35827,0.346223
0.263815,0.319286,0.416899
0.525182,0.301102,0.173715
0.791342,0.174713,0.033945
0.405199,0.362928,0.231873
0.502767,0.364094,0.133139
0.193177,0.595047,0.211777
0.195838,0.634704,0.169458
0.27338,0.561872,0.164748
0.437292,0.483119,0.079589
0.846332,0.135812,0.017856
0.401219,0.561557,0.037224
0.804898,0.175266,0.019835
0.127665,0.727606,0.144729
0.187948,0.748571,0.063481
0.605647,0.350252,0.044101
0.553953,0.332801,0.113246
0.675324,0.296645,0.028031
0.14498,0.599638,0.255382
0.096064,0.629681,0.274255
0.549286,0.417594,0.03312
0.619848,0.35117,0.028982
0.128144,0.531092,0.340764
0.919347,0.069167,0.011486
0.875265,0.107439,0.017296
0.849541,0.131311,0.019148
0.747467,0.215507,0.037026
0.193854,0.732605,0.073541
0.630157,0.303235,0.066608
0.781362,0.200696,0.017942
0.900404,0.084722,0.014874
0.332034,0.364792,0.303174
0.767702,0.190949,0.041349
0.404347,0.386254,0.209399
0.55663,0.350856,0.092514
0.442443,0.42647,0.131086
0.307316,0.556718,0.135966
0.411854,0.438627,0.149519
0.186329,0.56233,0.251341
0.779397,0.191085,0.029518
0.394926,0.51086,0.094214
0.927141,0.059806,0.013053
0.790651,0.158564,0.050785
0.89864,0.084269,0.017091
0.318779,0.557794,0.123427
0.335605,0.444411,0.219984
0.390791,0.520996,0.088213
0.877924,0.106768,0.015309
0.111271,0.809586,0.079143
0.400522,0.534065,0.065413
0.442669,0.499142,0.058189
0.538796,0.391502,0.069703
0.259544,0.492365,0.248091
0.109619,0.424024,0.466357
0.128698,0.802967,0.068335
0.838996,0.126714,0.034289
0.615411,0.256561,0.128028
0.870979,0.112607,0.016415
0.895742,0.076187,0.028071
0.910202,0.072734,0.017064
0.28213,0.464636,0.253234
0.188088,0.483911,0.328002
0.215834,0.389623,0.394543
0.126392,0.28194,0.591668
0.28052,0.530906,0.188574
0.098837,0.631445,0.269718
0.262597,0.44895,0.288453
0.342969,0.314243,0.342788
0.496524,0.275358,0.228118
0.259961,0.343454,0.396585
0.193245,0.32528,0.481475
0.209757,0.375096,0.415147
0.363894,0.330996,0.30511
0.285248,0.576111,0.13864
0.322823,0.341741,0.335436
0.576697,0.370046,0.053258
0.557205,0.408513,0.034281
0.547045,0.342934,0.110021
0.863891,0.119854,0.016255
0.754602,0.219702,0.025696
0.269725,0.25275,0.477526
0.261857,0.653868,0.084275
0.145246,0.494229,0.360526
0.179499,0.32675,0.493752
0.156847,0.299662,0.543491
0.314082,0.514966,0.170952
0.783563,0.160178,0.056259
0.433571,0.444486,0.121942
0.160744,0.741552,0.097704
0.624156,0.315809,0.060035
0.167413,0.517824,0.314763
0.839237,0.139746,0.021017
0.318186,0.429025,0.252789
0.521471,0.366111,0.112418
0.139568,0.704392,0.15604
0.352942,0.480423,0.166636
0.107398,0.720984,0.171618
0.147727,0.72996,0.122313
0.303454,0.611657,0.084889
0.849452,0.127079,0.023469
0.883932,0.081925,0.034142
0.907005,0.073458,0.019537
0.894132,0.088267,0.017601
0.815439,0.133057,0.051504
0.561912,0.363346,0.074742
0.916898,0.068066,0.015037
0.077284,0.353055,0.569662
0.199115,0.463508,0.337377
0.835946,0.139079,0.024976
0.347331,0.366947,0.285722
0.182663,0.320719,0.496618
0.71861,0.250462,0.030928
0.858346,0.115477,0.026177
0.085739,0.337545,0.576716
0.234247,0.389724,0.376029
0.112069,0.38039,0.507541
0.213265,0.485646,0.301089
0.878125,0.09457,0.027305
0.692095,0.218747,0.089159
0.829163,0.14258,0.028257
0.470893,0.327757,0.20135
0.171739,0.436409,0.391852
0.144604,0.643259,0.212137
0.186416,0.709743,0.103841
0.237107,0.56309,0.199803
0.914063,0.072105,0.013833
0.722229,0.255597,0.022175
0.814854,0.165705,0.019442
0.801255,0.174479,0.024267
0.534478,0.405842,0.05968
0.807699,0.169752,0.022549
0.836336,0.143494,0.02017
0.373432,0.567154,0.059414
0.860348,0.11803,0.021622
0.759342,0.222375,0.018283
0.470373,0.502012,0.027615
0.419717,0.387006,0.193276
0.883328,0.101751,0.014921
0.86982,0.112531,0.017649
0.71827,0.188418,0.093312
0.603346,0.264445,0.132209
0.436685,0.407157,0.156157
0.860437,0.124028,0.015534
0.675613,0.266268,0.058119
0.437343,0.357576,0.205081
0.411268,0.481153,0.107579
0.55798,0.407327,0.034693
0.552497,0.385095,0.062408
0.660989,0.308454,0.030557
0.672423,0.295113,0.032464
0.747045,0.230326,0.022629
0.239688,0.420406,0.339906
0.489187,0.45766,0.053153
0.664792,0.299811,0.035398
0.787876,0.187867,0.024257
0.681033,0.180123,0.138844
0.904368,0.082887,0.012745
0.921997,0.06437,0.013633
0.676872,0.262757,0.060371
0.42664,0.50187,0.07149
0.318389,0.491961,0.189651
0.286563,0.338994,0.374443
0.462955,0.447894,0.08915
0.867806,0.109703,0.022491
0.075625,0.654053,0.270322
0.277414,0.625946,0.09664
0.200692,0.647312,0.151996
0.188634,0.399925,0.411441
0.18368,0.6695,0.14682
0.534064,0.390579,0.075357
0.524965,0.389994,0.085041
0.579339,0.311779,0.108882
0.875472,0.107484,0.017044
0.617023,0.273559,0.109418
0.480473,0.333319,0.186208
0.320244,0.421141,0.258614
0.525748,0.393302,0.080951
0.224254,0.400955,0.374792
0.773116,0.197529,0.029355
0.582779,0.319453,0.097768
0.828978,0.147858,0.023164
0.131609,0.571609,0.296781
0.224379,0.554377,0.221244
0.890191,0.092545,0.017264
0.836521,0.144118,0.019361
0.753528,0.207203,0.039269
0.398207,0.385048,0.216744
0.555085,0.379215,0.0657
0.521285,0.380409,0.098306
0.278237,0.365886,0.355877
0.031377,0.113528,0.855095
0.476095,0.369202,0.154704
0.522445,0.341684,0.135871
0.871094,0.115289,0.013617
0.830957,0.149603,0.01944
0.816776,0.167316,0.015908
0.85674,0.124937,0.018323
0.82535,0.154765,0.019885
0.814855,0.171672,0.013473
0.63591,0.32384,0.04025
0.556821,0.423671,0.019508
0.382423,0.51711,0.100467
0.241892,0.681644,0.076464
0.596555,0.32124,0.082205
0.675327,0.291378,0.033296
0.784611,0.181008,0.034381
0.478667,0.327072,0.19426
0.4204,0.436343,0.143257
0.296017,0.560156,0.143827
0.884219,0.101387,0.014394
0.693393,0.237733,0.068874
0.783442,0.195604,0.020954
0.407636,0.478329,0.114035
0.899229,0.074205,0.026566
0.86424,0.11836,0.0174
0.9028,0.080951,0.016248
0.832514,0.148787,0.018699
0.369195,0.585041,0.045764
0.856497,0.127357,0.016146
0.90361,0.083644,0.012746
0.778022,0.203774,0.018204
0.438588,0.435926,0.125486
0.690092,0.274002,0.035906
0.846854,0.131757,0.021389
0.772755,0.211244,0.016001
0.924077,0.063075,0.012848
0.54849,0.346988,0.104522
0.816253,0.165038,0.018709
0.784459,0.198491,0.017049
0.673849,0.260758,0.065393
0.887,0.096082,0.016918
0.372307,0.515492,0.112201
0.846909,0.121559,0.031532
0.837703,0.123371,0.038926
0.783241,0.201945,0.014813
0.578073,0.350121,0.071806
0.594345,0.382883,0.022772
0.402751,0.479784,0.117466
0.753802,0.218579,0.027619
0.758212,0.213875,0.027913
0.849887,0.133653,0.01646
0.841453,0.1296,0.028947
0.123491,0.791885,0.084624
0.911084,0.075225,0.013692
0.770701,0.192821,0.036479
0.199978,0.687464,0.112558
0.73542,0.199045,0.065535
0.438566,0.501525,0.059909
0.957445,0.032623,0.009932
0.083645,0.670213,0.246143
0.410342,0.458785,0.130873
0.902372,0.083186,0.014442
0.893102,0.087672,0.019226
0.880705,0.104109,0.015186
0.213186,0.21436,0.572455
0.831769,0.134437,0.033794
0.837941,0.141568,0.020491
0.463352,0.489103,0.047544
0.649726,0.264908,0.085366
0.843498,0.132624,0.023878
0.131486,0.739246,0.129269
0.699177,0.265714,0.035109
0.393294,0.39003,0.216677
0.570295,0.335886,0.093819
0.343861,0.497667,0.158472
0.306008,0.449119,0.244873
0.046976,0.083523,0.869501
0.100771,0.607936,0.291293
0.262618,0.388893,0.348489
0.185757,0.432871,0.381372
0.024553,0.355925,0.619521
0.086333,0.396251,0.517416
0.18963,0.331971,0.478399
0.12163,0.49229,0.38608
0.398431,0.472696,0.128873
0.500465,0.469875,0.02966
0.345594,0.612536,0.04187
0.894307,0.091259,0.014434
0.188645,0.708818,0.102537
0.925788,0.056746,0.017465
0.575569,0.368417,0.056015
0.840409,0.126647,0.032945
0.734472,0.244052,0.021475
0.704566,0.273995,0.021439
0.879126,0.105226,0.015648
0.582896,0.34913,0.067974
0.23974,0.3587,0.40156
0.463599,0.446777,0.089624
0.106841,0.734039,0.15912
0.13954,0.600605,0.259855
0.881139,0.104272,0.014589
0.874716,0.111373,0.013911
0.274185,0.540542,0.185273
0.681831,0.280814,0.037355
0.8815,0.095913,0.022587
0.854318,0.118859,0.026823
0.361023,0.437156,0.201821
0.862701,0.123287,0.014012
0.855268,0.132276,0.012456
0.37342,0.419203,0.207377
0.754114,0.215559,0.030327
0.419697,0.485954,0.094349
0.205243,0.71106,0.083698
0.073312,0.586213,0.340475
0.15647,0.491037,0.352493
0.936675,0.051347,0.011979
0.893117,0.090635,0.016248
0.05265,0.493319,0.454031
0.188613,0.593938,0.217449
0.090656,0.27983,0.629514
0.688346,0.23399,0.077664
0.812357,0.16351,0.024133
0.830215,0.142155,0.02763
0.830378,0.141781,0.027841
0.356018,0.416381,0.2276
0.162874,0.535284,0.301842
0.836668,0.145099,0.018233
0.327116,0.595797,0.077087
0.42951,0.475588,0.094902
0.37088,0.565918,0.063202
0.361888,0.496617,0.141495
0.484516,0.421919,0.093565
0.878401,0.091747,0.029852
0.941373,0.045847,0.01278
0.135084,0.293981,0.570935
0.579445,0.277676,0.142879
0.02445,0.14199,0.833559
0.036059,0.345882,0.618059
0.122615,0.565082,0.312303
0.826931,0.155693,0.017376
0.579193,0.357372,0.063434
0.882148,0.100971,0.01688
0.410726,0.490953,0.098321
0.82959,0.123245,0.047166
0.75814,0.207158,0.034701
0.312587,0.643209,0.044205
0.802474,0.150888,0.046637
0.659732,0.300227,0.040041
0.296577,0.545711,0.157712
0.925997,0.061943,0.01206
0.827281,0.155342,0.017378
0.900826,0.083076,0.016098
0.619324,0.273011,0.107665
0.919413,0.067013,0.013574
0.41114,0.410622,0.178238
0.889911,0.088441,0.021648
0.800798,0.185439,0.013763
0.844159,0.128958,0.026883
0.909861,0.072543,0.017596
0.890617,0.095203,0.01418
0.7108,0.239072,0.050129
0.932398,0.057369,0.010233
0.884586,0.098366,0.017049
0.376104,0.570269,0.053627
0.882192,0.102435,0.015373
0.895519,0.092711,0.01177
0.649772,0.298344,0.051884
0.652921,0.311733,0.035345
0.886601,0.098113,0.015285
0.483172,0.349226,0.167601
0.923101,0.057339,0.019561
0.879776,0.106942,0.013282
0.636136,0.266458,0.097406
0.48776,0.376654,0.135586
0.881011,0.093972,0.025017
0.90709,0.062549,0.030362
0.269102,0.25285,0.478048
0.801461,0.163698,0.03484
0.62013,0.295927,0.083944
0.898772,0.075376,0.025852
0.227205,0.46158,0.311215
0.204843,0.380846,0.414311
0.935179,0.048382,0.016439
0.541481,0.233395,0.225124
0.637731,0.326247,0.036022
0.938215,0.051274,0.010511
0.805328,0.161074,0.033597
0.14504,0.308358,0.546603
0.921046,0.06488,0.014074
0.909398,0.076209,0.014394
0.898992,0.084545,0.016464
0.784453,0.177474,0.038073
0.876068,0.11076,0.013172
0.895849,0.080018,0.024132
0.06606,0.772546,0.161393
0.932893,0.050263,0.016844
0.877832,0.086012,0.036155
0.785519,0.173324,0.041156
0.956422,0.032377,0.011201
0.93555,0.048501,0.015949
0.837475,0.141056,0.021469
0.901534,0.072212,0.026255
0.786269,0.171463,0.042268
0.331465,0.425462,0.243073
0.895561,0.083788,0.020651
0.805173,0.142311,0.052516
0.687284,0.224826,0.08789
0.912494,0.072118,0.015387
0.514903,0.274068,0.211029
0.786121,0.178596,0.035284
0.136939,0.784769,0.078291
0.907146,0.075127,0.017727
0.835915,0.142747,0.021339
0.662881,0.29621,0.04091
0.58871,0.244557,0.166733
0.838529,0.105831,0.05564
0.216022,0.688466,0.095512
0.197601,0.561387,0.241012
0.278768,0.551253,0.169979
0.225932,0.45978,0.314288
0.303951,0.422473,0.273576
0.606031,0.315186,0.078784
0.093575,0.215747,0.690679
0.200086,0.270259,0.529655
0.863437,0.11092,0.025643
0.290278,0.649905,0.059816
0.495849,0.423332,0.080819
0.290222,0.560203,0.149576
0.647394,0.291879,0.060727
0.13882,0.572599,0.288582
0.059992,0.415193,0.524815
0.396922,0.323419,0.279659
0.810243,0.126204,0.063553
0.196497,0.331207,0.472295
0.446413,0.391968,0.161619
0.487183,0.404363,0.108455
0.406229,0.534955,0.058816
0.057977,0.69887,0.243153
0.061468,0.732211,0.206321
0.175675,0.36874,0.455585
0.234386,0.351892,0.413722
0.895287,0.089844,0.01487
0.934471,0.053713,0.011816
0.112598,0.394112,0.493289
0.265981,0.689767,0.044252
0.120904,0.407642,0.471454
0.722942,0.241999,0.035059
0.894851,0.089207,0.015942
0.201879,0.563706,0.234415
0.304697,0.414407,0.280897
0.485542,0.38684,0.127618
0.20044,0.28878,0.51078
0.825962,0.088913,0.085125
0.447044,0.285861,0.267095
0.180123,0.340575,0.479302
0.892374,0.090526,0.0171
0.871654,0.10947,0.018876
0.59021,0.279553,0.130237
0.603594,0.259119,0.137287
0.3833,0.512239,0.104461
0.616277,0.309817,0.073906
0.782008,0.165548,0.052444
0.80272,0.17594,0.02134
0.794736,0.139952,0.065312
0.909736,0.067401,0.022863
0.816748,0.160669,0.022584
0.835726,0.131425,0.032848
0.344936,0.413901,0.241163
0.855963,0.124052,0.019985
0.911516,0.071176,0.017308
0.490843,0.300802,0.208355
0.748794,0.220239,0.030966
0.911274,0.067469,0.021257
0.412264,0.479624,0.108112
0.940559,0.045519,0.013923
0.897528,0.080956,0.021516
0.103336,0.531573,0.365091
0.589057,0.273495,0.137448
0.22164,0.442839,0.335521
0.11007,0.262339,0.627591
0.076755,0.161382,0.761863
0.053545,0.37527,0.571185
0.867802,0.098788,0.03341
0.767528,0.209564,0.022908
0.16167,0.579473,0.258857
0.30913,0.48766,0.203211
0.416684,0.458336,0.12498
0.209042,0.516883,0.274075
0.260307,0.4657,0.273993
0.169378,0.49307,0.337552
0.118042,0.437865,0.444093
0.08544,0.754005,0.160555
0.195602,0.685178,0.11922
0.107091,0.262803,0.630105
0.70565,0.26019,0.034159
0.141645,0.681153,0.177202
0.096195,0.325007,0.578798
0.208033,0.342439,0.449528
0.542134,0.380582,0.077284
0.509981,0.453473,0.036546
0.261591,0.46703,0.271379
0.05972,0.158897,0.781383
0.394987,0.522001,0.083011
0.578222,0.393856,0.027922
0.419771,0.356718,0.223511
0.626845,0.322921,0.050234
0.464448,0.324141,0.211411
0.622281,0.267972,0.109747
0.672856,0.255927,0.071217
0.50635,0.369121,0.12453
0.16197,0.73968,0.09835
0.19295,0.698195,0.108856
0.401321,0.418415,0.180265
0.8162,0.158425,0.025375
0.822484,0.144475,0.033041
0.051527,0.313409,0.635063
0.67534,0.218653,0.106007
0.354285,0.609142,0.036573
0.409988,0.418794,0.171218
0.191332,0.572855,0.235813
0.147854,0.577386,0.27476
0.116246,0.499046,0.384708
0.193753,0.552444,0.253803
0.509773,0.315199,0.175028
0.118037,0.667783,0.21418
0.091391,0.791421,0.117188
0.07506,0.152794,0.772146
0.205234,0.547418,0.247349
0.506629,0.296142,0.197229
0.188567,0.304809,0.506624
0.358484,0.540105,0.101411
0.153461,0.636143,0.210396
0.267082,0.360155,0.372763
0.522743,0.38051,0.096747
0.524172,0.368157,0.107671
0.152859,0.252196,0.594945
0.886819,0.103322,0.009859
0.329426,0.468211,0.202363
0.411762,0.342664,0.245574
0.197467,0.404221,0.398313
0.274716,0.405377,0.319907
0.659548,0.2975,0.042952
0.207269,0.694342,0.098389
0.226783,0.708355,0.064862
0.893111,0.080865,0.026025
0.138725,0.510791,0.350484
0.169903,0.708508,0.121589
0.156074,0.505032,0.338894
0.219972,0.712855,0.067173
0.232236,0.50335,0.264414
0.152039,0.44176,0.406201
0.284562,0.443813,0.271624
0.299048,0.500062,0.20089
0.200303,0.559441,0.240256
0.465631,0.470675,0.063694
0.654925,0.320328,0.024747
0.367954,0.573129,0.058916
0.27117,0.562387,0.166443
0.375359,0.499543,0.125098
0.078408,0.645454,0.276138
0.302084,0.530503,0.167413
0.862094,0.110346,0.02756
0.453871,0.466847,0.079281
0.358381,0.579134,0.062485
0.089851,0.76059,0.14956
0.129653,0.741972,0.128375
0.121818,0.647029,0.231153
0.103137,0.733087,0.163776
0.163203,0.343813,0.492983
0.712369,0.244738,0.042894
0.252318,0.721389,0.026293
0.671211,0.219799,0.10899
0.925263,0.063266,0.01147
0.927088,0.062248,0.010664
0.102959,0.198221,0.69882
0.160161,0.389989,0.44985
0.490296,0.359946,0.149757
0.073214,0.784,0.142786
0.661271,0.302468,0.036261
0.435331,0.485291,0.079378
0.727232,0.252945,0.019823
0.118494,0.46978,0.411725
0.30281,0.572298,0.124892
0.45451,0.412813,0.132677
0.50396,0.35281,0.14323
0.457372,0.48846,0.054168
0.552925,0.362105,0.084969
0.074722,0.187439,0.737839
0.197473,0.677357,0.12517
0.62508,0.31341,0.061509
0.912556,0.072911,0.014533
0.726051,0.19501,0.078939
0.454378,0.47982,0.065802
0.180737,0.588482,0.230781
0.271007,0.633102,0.095891
0.330858,0.547689,0.121453
0.043917,0.78665,0.169434
0.077548,0.70555,0.216902
0.718914,0.218722,0.062364
0.772226,0.206027,0.021748
0.571775,0.341577,0.086648
0.86634,0.115085,0.018575
0.165642,0.755237,0.079121
0.747003,0.205332,0.047665
0.882491,0.104982,0.012527
0.287398,0.607678,0.104923
0.224603,0.694955,0.080443
0.793201,0.186033,0.020767
0.835716,0.148049,0.016236
0.549566,0.404642,0.045792
0.327248,0.438379,0.234373
0.145699,0.524638,0.329663
0.199473,0.418867,0.38166
0.24372,0.470968,0.285312
0.075303,0.157114,0.767583
0.1031,0.725623,0.171278
0.173083,0.548374,0.278543
0.515467,0.401045,0.083488
0.266631,0.433624,0.299744
0.800019,0.164348,0.035633
0.837211,0.143926,0.018863
0.204555,0.588889,0.206556
0.418935,0.342643,0.238421
0.086182,0.632364,0.281454
0.166649,0.499922,0.33343
0.099021,0.733632,0.167347
0.390352,0.406533,0.203115
0.171175,0.339949,0.488876
0.310341,0.362208,0.327451
0.175439,0.384847,0.439714
0.817558,0.137315,0.045127
0.234071,0.259659,0.506269
0.926373,0.057357,0.01627
0.644423,0.302901,0.052676
0.083011,0.766433,0.150556
0.187434,0.648223,0.164342
0.254873,0.458092,0.287035
0.085226,0.319033,0.595741
0.115108,0.721723,0.16317
0.120984,0.730687,0.148328
0.388953,0.577703,0.033343
0.08072,0.715966,0.203314
0.49148,0.405699,0.10282
0.084338,0.505836,0.409826
0.130858,0.728083,0.141059
0.119764,0.787167,0.093069
0.15622,0.62549,0.21829
0.132383,0.459896,0.407721
0.482028,0.322943,0.195029
0.381302,0.462732,0.155966
0.637126,0.267944,0.09493
0.181917,0.414164,0.403918
0.869922,0.108602,0.021476
0.265063,0.520161,0.214777
0.931249,0.051379,0.017371
0.811397,0.152995,0.035608
0.945126,0.034993,0.019881
0.883,0.097392,0.019608
0.641306,0.228031,0.130663
0.797099,0.178655,0.024246
0.134097,0.528166,0.337737
0.326399,0.433549,0.240053
0.817581,0.121978,0.060441
0.4557,0.345325,0.198974
0.923885,0.063408,0.012707
0.515231,0.302599,0.18217
0.432157,0.35866,0.209183
0.545688,0.348263,0.10605
0.345068,0.416055,0.238877
0.207286,0.355594,0.43712
0.860854,0.121978,0.017168
0.207598,0.672286,0.120115
0.103257,0.174323,0.72242
0.922007,0.067671,0.010322
0.66237,0.240989,0.096641
0.432834,0.428102,0.139064
0.229849,0.569774,0.200376
0.277581,0.513315,0.209105
0.222906,0.508912,0.268182
0.843001,0.142041,0.014957
0.332895,0.566933,0.100173
0.720278,0.214425,0.065297
0.703973,0.192254,0.103772
0.39347,0.337929,0.268601
0.857942,0.118664,0.023394
0.383121,0.420786,0.196093
0.572556,0.303042,0.124402
0.816327,0.147285,0.036388
0.848266,0.111242,0.040492
0.138051,0.635982,0.225967
0.680159,0.25784,0.062002
0.223121,0.529647,0.247232
0.503082,0.383275,0.113643
0.407048,0.484257,0.108695
0.477692,0.389688,0.13262
0.436353,0.416234,0.147413
0.668354,0.260865,0.070781
0.805166,0.15566,0.039175
0.649491,0.219979,0.13053
0.543966,0.289146,0.166889
